actual,predicted
200,518.8192749023
40,42.8787307739
2050,2059.7111816406
300,254.6764678955
300,267.8008117676
50,41.7748794556
125,138.8622283936
400,399.4298706055
175,199.4112854004
50,36.0810623169
120,121.8743057251
90,159.1561889648
20,28.6286392212
1300,1078.4739990234
25,27.7908096313
55,35.7435379028
140,144.4386138916
150,145.3536071777
150,157.2018737793
60,47.7786636353
100,85.0353164673
25,55.982170105
90,95.7999954224
65,54.8671188354
100,87.544670105
100,100.5038070679
600,197.3243408203
35,34.6925430298
110,98.4454269409
225,212.44190979
400,409.8403015137
80,67.9895248413
145,108.5382614136
25,31.7023696899
250,249.9417114258
400,395.0103149414
95,82.1462478638
120,101.7085952759
120,101.7085952759
120,101.7085952759
120,101.7085952759
120,101.7085952759
75,49.9763259888
120,117.8591995239
175,126.1755905151
300,268.0933227539
175,209.1181335449
85,80.6310348511
110,95.5950546265
250,259.9024047852
45,34.0486526489
85,98.3500137329
600,550.6983032227
250,310.0711669922
250,256.2581787109
120,372.1358337402
65,169.2062835693
100,102.6098251343
175,204.541885376
950,940.7436523438
400,395.3873901367
400,298.1474609375
80,82.7423934937
400,390.6106872559
80,541.8223876953
100,107.2934188843
3000,2736.9934082031
60,98.1463851929
120,101.7137527466
60,49.1589431763
300,310.8752441406
4360,4416.6591796875
300,683.1905517578
170,180.7455444336
375,372.054473877
70,66.4147720337
45,30.5803909302
60,98.1463851929
105,153.7373046875
380,387.3672790527
45,12.6391983032
550,518.6240234375
55,35.2758255005
150,108.6373672485
90,80.027015686
750,794.5361938477
195,203.0777587891
80,227.2895355225
180,128.393951416
225,233.0010528564
130,127.9205703735
130,140.7993774414
40,34.1901016235
225,208.9474334717
200,168.5213317871
200,168.5213317871
150,89.7178573608
45,30.5803909302
115,105.818397522
115,125.9054489136
135,119.2084884644
400,376.8932495117
140,133.0971679688
75,71.3034744263
85,89.4030532837
80,71.2043685913
400,297.8598022461
275,263.2600708008
450,452.1777648926
325,374.079864502
70,86.8299789429
100,61.719291687
110,99.2563858032
250,218.079498291
325,318.5933532715
175,402.2153625488
200,205.6270294189
55,92.4298782349
110,94.1057815552
300,199.2236328125
500,457.1838684082
100,185.1038665771
25,30.3001480103
60,40.7569046021
325,326.9999694824
150,148.9462890625
50,34.5225296021
180,198.0985412598
275,259.6926879883
500,459.1735839844
150,135.1055603027
100,107.5255661011
150,153.9208221436
100,88.6100387573
200,199.2463989258
350,391.9245300293
55,83.3477554321
30,30.0306777954
650,636.7739868164
150,112.2047348022
350,339.80078125
120,122.8865127563
125,200.8609924316
110,117.7303085327
295,272.931427002
40,74.6923446655
140,146.3997192383
140,134.6603851318
70,64.9402389526
55,84.2847061157
65,152.9535522461
175,166.1914978027
500,418.0330505371
85,80.6310348511
25,83.1882095337
385,323.4259033203
60,100.8021774292
400,394.9332275391
90,94.8817367554
160,133.7510528564
400,372.8765563965
40,114.1300125122
50,75.8277359009
30,29.2291946411
375,304.1291809082
200,193.563079834
50,79.4890670776
300,252.9514007568
150,139.8549957275
140,139.6299743652
170,178.1102600098
150,167.2536468506
275,193.2534790039
35,27.5629348755
80,91.2669296265
200,166.0415496826
700,689.0927734375
65,103.7307815552
35,64.1037368774
950,991.5634155273
70,76.2991714478
80,80.846534729
300,305.4604492188
150,156.8645019531
55,49.9787979126
40,50.6189498901
35,67.8989028931
250,214.4652099609
170,183.4192962646
120,98.1463851929
370,358.6149597168
130,136.5238800049
200,208.3188171387
700,783.6430053711
85,81.8528823853
65,54.2142715454
170,156.1148529053
380,345.2008972168
490,500.1272888184
200,199.6640014648
40,139.2510528564
700,646.1362304688
50,40.0917434692
270,311.7392883301
300,249.865524292
50,37.9725112915
70,165.5131530762
70,76.0233078003
990,948.2351074219
4000,4080.97265625
200,473.3024291992
200,169.9241638184
400,367.882598877
300,280.8805541992
95,75.630531311
120,101.8077011108
320,369.7128601074
205,182.0072937012
35,37.4424514771
1000,953.6129150391
300,298.4149475098
60,46.9276046753
200,191.4927062988
795,801.7653808594
125,126.2446517944
30,27.3414993286
350,424.081237793
70,90.1991653442
120,126.6224594116
125,131.5520782471
500,503.2854309082
190,161.8745269775
250,246.9749298096
90,85.1573104858
350,373.7624511719
75,58.9779586792
485,501.7951965332
200,198.4200592041
250,263.8024291992
50,90.3533401489
105,200.6666564941
90,80.5319290161
200,197.4830932617
60,31.6160354614
70,76.4208145142
100,93.7359390259
175,214.2828521729
110,99.2563858032
135,145.7690429688
50,43.5352554321
1255,1211.9523925781
150,135.2185668945
40,72.1086196899
55,52.0732803345
55,55.6406478882
55,55.6406478882
55,55.7397537231
200,208.4829559326
200,197.8285064697
200,197.8285064697
200,201.762298584
200,201.6448974609
80,58.9779586792
100,225.7885437012
45,85.2257003784
95,80.6982192993
55,55.2720718384
165,162.8739318848
200,190.9859313965
300,316.5874938965
600,537.0468139648
35,31.8561172485
275,307.954864502
600,371.5166625977
75,91.1678237915
225,213.0970306396
400,414.7462158203
995,1037.6611328125
25,59.0603103638
280,303.1117553711
490,488.1436767578
250,233.9460296631
450,437.1310119629
100,102.3254623413
40,34.2891921997
270,299.4867248535
310,268.5987243652
190,188.783416748
200,222.5301513672
50,79.838432312
85,76.65599823
40,35.2481155396
40,32.2370376587
40,33.5721817017
60,45.8628311157
35,-35.9413375854
175,179.2814178467
300,269.4482116699
150,146.7761077881
400,377.6340332031
100,184.8804931641
100,166.1843566895
375,343.2475280762
140,143.2075805664
35,34.6925430298
225,197.2719268799
60,51.855796814
80,112.2809677124
75,89.142539978
200,193.4292907715
25,27.6916885376
230,245.124130249
300,320.1832885742
200,181.8124694824
45,76.1135635376
95,86.9267654419
150,139.8736572266
170,156.1148529053
95,254.5547027588
25,61.5696640015
80,83.0597305298
350,263.3447570801
100,95.8623733521
275,287.2347717285
820,846.4224243164
130,110.0751571655
125,140.0751647949
95,86.5963363647
25,32.2811355591
200,209.7597808838
170,188.882522583
140,138.6595001221
120,154.3228912354
90,84.4053573608
250,265.0148925781
300,257.4794921875
160,182.260635376
50,39.2798538208
70,62.0007400513
120,112.0350418091
2000,1884.1614990234
85,81.5899429321
200,197.0415802002
200,198.4200592041
170,201.6007385254
650,682.6103515625
40,28.1272354126
100,220.1970214844
120,118.9172134399
150,200.4889678955
120,147.0244598389
70,64.1468582153
150,147.2286376953
100,278.6323852539
175,151.916885376
1200,1153.3565673828
300,289.9528808594
275,233.7196350098
75,70.7004318237
100,88.3252639771
125,102.3225784302
150,143.2948455811
100,98.9481735229
65,116.1773452759
245,243.3755950928
150,147.7350158691
50,99.9600448608
500,479.4483642578
90,74.7645339966
75,78.1176376343
1000,628.0043945312
200,182.0343933105
150,170.5469512939
80,69.5216903687
45,42.0668106079
125,102.7718734741
110,94.6482162476
445,368.5790710449
150,136.5216674805
40,114.737953186
400,395.665222168
250,392.9928588867
400,385.2651672363
450,448.1367492676
420,380.3348388672
90,89.965385437
175,176.9956207275
400,327.8415527344
95,222.3377227783
150,128.0644378662
850,710.21484375
400,357.7064819336
90,82.6511611938
350,360.1128845215
100,94.1792526245
550,512.9373168945
160,157.5577697754
175,179.874130249
600,623.5415649414
145,142.9262695312
650,680.2584838867
100,249.1588134766
400,353.7768554688
50,88.0871047974
275,295.8396911621
250,248.8707885742
260,189.554107666
220,234.3660125732
75,65.2827072144
100,101.6315536499
70,61.4444351196
55,82.3888473511
80,64.3237991333
105,98.3095474243
135,171.5696105957
550,440.8487548828
265,273.4487915039
60,42.2210159302
90,84.6417160034
50,35.9819412231
500,470.8578491211
105,142.3528594971
160,118.6667404175
130,133.0544586182
400,353.8759765625
750,546.8850708008
60,94.8673019409
60,45.0447463989
60,21.884223938
65,97.985710144
400,394.5373840332
400,394.5373840332
400,390.3586730957
200,480.5330200195
65,105.2974319458
150,355.0976257324
400,394.5373840332
350,180.4729309082
90,91.5074691772
185,150.9062805176
160,180.8231811523
45,87.5173873901
100,84.0764083862
100,101.6315536499
300,299.373840332
100,91.6837844849
500,483.8467102051
40,69.0304794312
150,143.9766998291
250,248.3313903809
170,148.8861541748
130,303.6961975098
200,169.9153900146
325,362.7998657227
275,308.2005310059
200,189.979019165
215,199.9455718994
160,124.4030990601
45,32.3727493286
100,100.8105392456
90,98.3500137329
330,298.8631896973
90,91.5919570923
160,153.8614349365
200,207.8639221191
250,238.1628417969
240,209.1918945312
450,345.7306213379
65,58.5495834351
715,713.314453125
80,94.7351913452
100,107.9430465698
90,102.6333847046
90,98.3500137329
310,281.2053222656
400,414.8861999512
85,84.5470199585
350,395.3788757324
40,41.4904251099
40,32.8410720825
35,37.3433303833
130,152.9179382324
125,147.1097106934
90,89.0272750854
150,130.6660766602
175,166.4572753906
325,276.0268859863
50,37.8778152466
100,102.291633606
50,40.9515457153
60,59.0367965698
250,259.9024047852
200,199.7534484863
85,85.8075790405
115,109.0508499146
150,156.5792694092
215,223.2903137207
325,310.9389648438
300,311.7614746094
20,53.1763534546
40,28.2263565063
70,56.9320449829
100,120.8099441528
80,214.0741119385
1000,1151.85546875
35,143.0273132324
140,133.0971679688
50,75.8277359009
350,360.1128845215
300,303.4507751465
500,471.6049194336
25,59.4504318237
85,89.3335494995
100,90.1685562134
25,28.7277603149
200,195.7780303955
85,78.1207046509
750,548.0528564453
100,95.1381607056
135,119.2084884644
90,87.5173873901
300,311.8056640625
210,201.6448974609
40,69.9893875122
100,86.7141799927
70,64.0620498657
150,137.8568115234
140,310.3494262695
1200,1149.6181640625
70,60.6924819946
95,86.4384689331
150,171.4462738037
175,192.8619384766
60,62.5790481567
40,35.5923233032
90,84.5086746216
50,52.0019760132
100,93.2466964722
65,110.7971725464
40,36.9400100708
150,132.6100921631
50,-30.1725997925
125,121.373374939
100,104.3944473267
130,121.4817123413
60,44.2112808228
1020,1000.3909912109
400,357.7128295898
250,276.8837280273
250,246.8494262695
150,133.5426483154
40,69.0304794312
70,69.25756073
450,447.7272644043
150,136.0783538818
275,303.8209838867
100,105.9623336792
125,144.2537536621
145,125.2629013062
100,102.3254623413
200,208.7759857178
300,329.5840454102
240,420.2855224609
125,106.3554458618
160,130.084564209
80,70.6216201782
1500,1420.2751464844
20,24.2373123169
200,192.5882415771
150,287.9600219727
80,67.4019393921
90,89.4106369019
125,147.5440673828
75,66.0936660767
60,8.7837600708
215,228.6077728271
65,114.2141799927
75,91.0738601685
100,84.0764083862
20,66.02759552
80,86.4037246704
200,189.3461151123
100,84.0764083862
55,40.2698135376
200,188.3872070312
285,301.5430297852
125,112.4635391235
40,31.6807327271
225,237.0117340088
400,388.8218078613
80,71.5805282593
35,63.2703018188
400,373.2266845703
70,60.4855270386
90,84.555305481
80,71.2119522095
200,194.256729126
120,235.5972747803
75,82.8363418579
175,204.561630249
115,103.1159744263
980,951.4931640625
110,111.8589553833
150,147.2375640869
45,72.6453018188
200,167.0004425049
210,159.0539093018
300,270.3229370117
90,112.4331588745
200,206.6862030029
40,68.9313735962
100,91.5846633911
150,143.9766998291
205,180.253616333
40,32.8410720825
135,142.9650878906
105,101.5419998169
950,977.1194458008
165,205.3899230957
4360,4400.4731445312
75,152.5262908936
80,64.4360427856
70,61.0462417603
150,124.4030990601
300,271.0987243652
400,387.8376464844
150,139.8549957275
50,36.940864563
40,31.5816116333
100,250.7938995361
95,258.5008544922
380,390.8510437012
50,37.8778152466
45,30.2117996216
980,1067.9647216797
35,28.5218582153
75,81.8054428101
35,30.8480300903
40,30.7218399048
250,260.5522155762
250,706.8145141602
410,376.794128418
170,201.1978912354
60,46.1027603149
450,389.4531555176
90,273.6958618164
105,89.6175460815
55,139.7675323486
295,320.7444458008
155,137.0774688721
180,172.9824829102
170,156.1308441162
2000,1879.8148193359
70,57.0311508179
135,192.9320678711
150,392.6649475098
600,573.48046875
45,30.4812698364
75,83.0597305298
175,155.2445678711
395,385.7459716797
120,105.4102096558
120,114.3230361938
60,106.9636154175
120,98.1463851929
150,145.6120452881
120,117.0665206909
45,30.5803909302
110,94.2049026489
115,99.1052780151
170,185.4234466553
80,65.4911880493
75,62.639289856
800,819.1528320312
100,86.7141799927
150,134.8448181152
90,88.4204483032
250,273.1379699707
200,177.4429321289
40,77.1800460815
1500,1419.5145263672
65,108.9013137817
40,30.7218399048
40,107.0715713501
75,71.2043685913
80,71.2043685913
100,108.8985519409
65,111.4212417603
35,64.2028579712
35,162.5144500732
375,394.8997497559
100,186.5520019531
75,64.3237991333
225,241.1106414795
75,169.7045135498
90,80.7440261841
125,137.2248077393
170,169.7021636963
65,167.4096832275
155,162.9218902588
50,37.0399551392
650,685.9103393555
35,31.130317688
40,-31.9616928101
75,74.6179885864
75,188.5496673584
85,72.5461959839
995,1067.4576416016
50,90.8781814575
55,37.8434829712
140,394.4272766113
10,39.4632034302
350,341.1282653809
70,70.5600662231
50,36.9087905884
1200,458.8036499023
295,274.8626708984
65,75.2471237183
800,807.2379150391
45,38.7696609497
400,411.4067077637
80,80.8130874634
50,37.6039199829
155,157.4586639404
100,94.8450088501
425,408.6528015137
100,122.915184021
70,74.0283432007
130,144.4607086182
40,71.5053482056
45,80.8939743042
135,140.999130249
135,141.2771911621
170,203.08934021
90,91.5919570923
30,197.736114502
120,118.7102584839
130,112.4635391235
170,181.8560638428
35,-25.0675582886
50,100.5002975464
70,62.5854721069
285,294.4645080566
80,91.1039505005
750,648.9838256836
500,456.3460998535
70,273.2686157227
75,80.4357223511
75,80.9404830933
45,31.1706924438
100,103.4828414917
130,139.9921417236
180,163.832824707
150,325.9488220215
50,36.0810623169
80,58.9779586792
190,187.9455718994
250,249.7726898193
165,162.8739318848
360,372.054473877
35,27.5629348755
190,247.5670776367
150,147.4039001465
40,35.6914138794
90,89.5021591187
150,198.7203674316
70,97.0432052612
40,3.1362383366
40,34.2891921997
300,302.2443237305
110,95.4959487915
200,150.3158569336
350,360.7147216797
130,300.1690979004
95,84.3062515259
200,167.3756408691
225,255.2565307617
2180,1928.3875732422
120,92.0169448853
260,239.2180175781
135,126.3380813599
110,92.5289840698
110,94.2049026489
150,202.982208252
170,183.4192962646
50,45.4042434692
490,522.8639526367
80,74.6590499878
55,35.7435379028
150,128.0644378662
350,364.3807373047
40,30.622718811
125,120.4342575073
170,162.8739318848
50,36.1940689087
600,563.8528442383
100,107.7367324829
100,94.903465271
185,182.0408172607
170,195.3521728516
135,331.1418762207
290,288.4452209473
35,29.3596878052
120,117.8591995239
70,179.7478790283
60,92.9758377075
130,125.6403274536
35,28.5218582153
125,101.5844039917
105,106.516746521
125,137.9559326172
110,92.7567672729
160,143.5033721924
205,195.0760650635
30,59.9928665161
25,33.1872024536
400,419.6898498535
35,62.3113937378
365,369.7278747559
510,484.2993164062
80,73.501625061
85,192.2945709229
65,62.7793502808
125,147.2331542969
150,139.8549957275
250,240.4016113281
65,50.5529403687
90,177.8742675781
30,55.6135940552
120,114.3909378052
40,30.7218399048
150,125.2629013062
300,437.8208618164
100,88.8334121704
2500,228.5026550293
50,97.7221298218
65,100.6526412964
1000,993.9634399414
55,35.7435379028
425,399.0517883301
1000,1159.3453369141
140,122.1460494995
45,-25.8567733765
55,36.7024307251
140,122.6251296997
125,135.3125152588
75,136.6681213379
500,520.4104003906
70,67.7746353149
50,87.9879989624
45,30.5803909302
75,81.2898483276
800,818.4575195312
75,71.2043685913
50,38.8323135376
35,38.3315505981
35,64.4306259155
50,140.6106414795
120,98.1463851929
35,31.4789199829
150,141.9937133789
125,124.7805404663
175,193.3775177002
55,84.5080795288
50,-25.1644821167
35,64.1081466675
300,302.8455810547
80,58.9779586792
70,155.392578125
75,58.9779586792
150,147.5440673828
180,214.8167724609
500,488.3623046875
35,62.3113937378
120,117.3751296997
150,140.8566741943
35,33.0181655884
100,121.9502944946
520,571.7062988281
200,198.1860046387
400,384.3932800293
70,168.7758026123
40,31.2130508423
30,58.8325271606
185,151.0174102783
200,192.0100860596
85,80.8939743042
65,56.1265640259
170,181.9551849365
40,30.7218399048
100,89.9129714966
50,36.6373672485
25,-4.3171920776
50,43.3097610474
30,29.682258606
550,563.7277832031
45,139.6729736328
180,167.0237426758
1000,952.6185913086
1000,948.8612670898
1000,952.6185913086
1000,948.7621459961
1000,952.6185913086
1000,952.6185913086
1000,952.6185913086
1000,947.2329101562
1090,1104.3800048828
1090,1102.1617431641
1090,1102.0015869141
1090,1102.1617431641
1090,1104.3800048828
1090,1101.1334228516
1090,1103.3138427734
1090,1104.3800048828
1090,1102.1617431641
1090,1107.1702880859
